2026-04-15 00:00:00 | SERVER STARTED   | MatPoll is running
Now listening on: http://localhost:5000
Application started. Press Ctrl+C to shut down.
Hosting environment: Production
Content root path: D:\COSEC-demo\MatPoll
The decimal property 'TrnID' is part of a key on entity type 'MatCommTrn'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
The decimal property 'DeviceID' is part of a key on entity type 'MatDeviceMst'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
[StallRecovery] Ran at "2026-04-16T11:24:47.4050502+05:30"
[StallRecovery] Ran at "2026-04-16T11:26:47.4403960+05:30"
[StallRecovery] Ran at "2026-04-16T11:28:47.4821873+05:30"
2026-04-16 11:29:08 | LOGIN SUCCESS    | TypeMID=210c0348e116 | Device=Device-100 (100) | 45ms
2026-04-16 11:29:08 | RESTORE called   | TypeMID=210c0348e116 | Rows=0 | 14ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #24","EventTime":"2026-04-16T11:29:08.3645407+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #25","EventTime":"2026-04-16T11:29:08.3661279+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #26","EventTime":"2026-04-16T11:29:08.3678693+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #27","EventTime":"2026-04-16T11:29:08.3694816+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #28","EventTime":"2026-04-16T11:29:08.3712972+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #29","EventTime":"2026-04-16T11:29:08.3731692+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #30","EventTime":"2026-04-16T11:29:08.3747758+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #31","EventTime":"2026-04-16T11:29:08.3762429+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #32","EventTime":"2026-04-16T11:29:08.3779148+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #33","EventTime":"2026-04-16T11:29:08.3808215+05:30"} | 0ms
